time,open,high,low,close,volume
2024-02-09 20:45:00,2024.63,2025.27,2024.53,2025.1,735
2024-02-09 21:00:00,2025.1,2025.44,2024.92,2025.44,388
2024-02-09 21:15:00,2025.44,2025.59,2025.2,2025.31,283
2024-02-09 21:30:00,2025.3,2025.42,2024.28,2024.47,289
2024-02-11 23:00:00,2026.68,2026.76,2025.06,2025.06,301
2024-02-11 23:15:00,2025.06,2025.73,2025.05,2025.39,256
2024-02-11 23:30:00,2025.42,2025.42,2024.4,2024.61,356
2024-02-11 23:45:00,2024.63,2025.87,2024.58,2025.42,368
2024-02-12 00:00:00,2025.44,2025.94,2025.23,2025.49,414
2024-02-12 00:15:00,2025.49,2025.53,2024.98,2025.03,222
2024-02-12 00:30:00,2025.03,2025.48,2025.03,2025.24,235
2024-02-12 00:45:00,2025.26,2025.29,2024.93,2025.13,233
2024-02-12 01:00:00,2025.13,2026.57,2024.35,2024.59,763
2024-02-12 01:15:00,2024.59,2024.8,2023.64,2024.37,385
2024-02-12 01:30:00,2024.35,2024.85,2023.98,2024.42,423
2024-02-12 01:45:00,2024.42,2024.48,2023.5,2023.55,333
2024-02-12 02:00:00,2023.53,2023.89,2023.02,2023.64,446
2024-02-12 02:15:00,2023.64,2023.82,2022.38,2022.54,333
2024-02-12 02:30:00,2022.54,2023.09,2022.38,2022.82,334
2024-02-12 02:45:00,2022.79,2023.06,2022.22,2022.39,252
2024-02-12 03:00:00,2022.39,2022.71,2022.14,2022.44,420
2024-02-12 03:15:00,2022.45,2022.56,2021.9,2022.35,505
2024-02-12 03:30:00,2022.35,2022.66,2022.05,2022.55,507
2024-02-12 03:45:00,2022.55,2023.11,2022.39,2022.9,435
2024-02-12 04:00:00,2022.88,2023.92,2022.6,2023.68,448
2024-02-12 04:15:00,2023.68,2024.19,2023.45,2023.88,433
2024-02-12 04:30:00,2023.88,2023.89,2023.2,2023.4,348
2024-02-12 04:45:00,2023.4,2023.48,2022.77,2023.18,222
2024-02-12 05:00:00,2023.18,2023.54,2022.96,2023.27,338
2024-02-12 05:15:00,2023.27,2023.74,2023.22,2023.71,367
2024-02-12 05:30:00,2023.71,2023.98,2023.25,2023.36,351
2024-02-12 05:45:00,2023.36,2024.05,2023.23,2023.86,365
2024-02-12 06:00:00,2023.83,2024.17,2023.58,2024.04,416
2024-02-12 06:15:00,2024.01,2024.42,2023.87,2024.35,335
2024-02-12 06:30:00,2024.37,2024.74,2023.82,2023.98,449
2024-02-12 06:45:00,2023.98,2024.55,2023.75,2024.29,338
2024-02-12 07:00:00,2024.29,2024.51,2023.34,2023.5,837
2024-02-12 07:15:00,2023.5,2025.02,2023.09,2024.66,1085
2024-02-12 07:30:00,2024.66,2024.88,2023.91,2024.33,1162
2024-02-12 07:45:00,2024.34,2026.46,2024.33,2025.58,1515
2024-02-12 08:00:00,2025.58,2026.03,2025.0,2025.27,1897
2024-02-12 08:15:00,2025.27,2027.09,2025.09,2026.43,1992
2024-02-12 08:30:00,2026.43,2027.31,2025.18,2025.36,1564
2024-02-12 08:45:00,2025.36,2025.36,2023.6,2023.71,1386
2024-02-12 09:00:00,2023.68,2023.88,2022.63,2023.53,1475
2024-02-12 09:15:00,2023.52,2023.53,2022.21,2022.69,1378
2024-02-12 09:30:00,2022.69,2023.03,2021.44,2021.56,1330
2024-02-12 09:45:00,2021.55,2021.86,2020.4,2020.78,1533
2024-02-12 10:00:00,2020.78,2020.9,2020.16,2020.42,1113
2024-02-12 10:15:00,2020.42,2020.96,2020.03,2020.71,1154
2024-02-12 10:30:00,2020.71,2021.24,2020.24,2020.85,1299
2024-02-12 10:45:00,2020.86,2021.02,2020.4,2020.96,1040
2024-02-12 11:00:00,2020.97,2021.39,2020.28,2020.63,1374
2024-02-12 11:15:00,2020.63,2021.94,2020.55,2021.71,1115
2024-02-12 11:30:00,2021.71,2022.58,2021.71,2021.84,1291
2024-02-12 11:45:00,2021.84,2022.14,2021.18,2021.73,1197
2024-02-12 12:00:00,2021.73,2022.36,2021.51,2022.02,1459
2024-02-12 12:15:00,2022.02,2022.17,2021.52,2021.53,1186
2024-02-12 12:30:00,2021.54,2021.58,2020.66,2020.84,1174
2024-02-12 12:45:00,2020.84,2021.67,2020.56,2021.4,1367
2024-02-12 13:00:00,2021.44,2026.78,2020.96,2026.55,2492
2024-02-12 13:15:00,2026.55,2027.59,2023.13,2023.59,4061
2024-02-12 13:30:00,2023.59,2024.9,2021.68,2022.1,3156
2024-02-12 13:45:00,2022.1,2022.35,2018.63,2019.12,3464
2024-02-12 14:00:00,2019.12,2020.37,2018.2,2018.95,3283
2024-02-12 14:15:00,2018.95,2018.97,2014.14,2014.73,4208
2024-02-12 14:30:00,2014.79,2018.1,2013.25,2017.43,4526
2024-02-12 14:45:00,2017.43,2018.63,2014.91,2014.95,3436
2024-02-12 15:00:00,2014.93,2015.94,2013.49,2014.29,3075
2024-02-12 15:15:00,2014.27,2017.04,2013.67,2014.78,2490
2024-02-12 15:30:00,2014.78,2015.34,2013.35,2013.37,2322
2024-02-12 15:45:00,2013.37,2014.29,2012.12,2013.16,2201
2024-02-12 16:00:00,2013.16,2014.27,2011.89,2013.83,2426
2024-02-12 16:15:00,2013.83,2015.21,2013.83,2015.01,2542
2024-02-12 16:30:00,2015.01,2016.42,2015.01,2015.33,1873
2024-02-12 16:45:00,2015.33,2016.02,2014.7,2015.94,1175
2024-02-12 17:00:00,2015.94,2016.68,2015.66,2016.29,1185
2024-02-12 17:15:00,2016.29,2017.87,2015.65,2017.56,1637
2024-02-12 17:30:00,2017.56,2018.49,2017.07,2017.76,1536
2024-02-12 17:45:00,2017.76,2020.19,2017.43,2019.35,1716
2024-02-12 18:00:00,2019.36,2019.96,2018.05,2018.05,2071
2024-02-12 18:15:00,2018.05,2020.31,2017.82,2019.38,1977
